id,title,thumbnail,url,created,entities,snippet,source2.id,source,shares,complet
195202973,"Dryness, sudden winds factors in deadly China forest fire",https://martymedia.peakm.com/docs/806/195202973/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/dryness-sudden-winds-factors-in-deadly-china-fores,2020-04-01T05:18:35+00:00,"[{'offset': 276, 'civicfeed_id': 'Xinhua_News_Agency', 'type': 'organization', 'term': 'Xinhua News Agency'}, {'offset': 401, 'civicfeed_id': 'Sichuan', 'type': 'location', 'term': 'Sichuan'}, {'offset': 1407, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","BEIJING (AP) - Chinese officials say dry conditions, high temperatures and a sudden change in wind direction all contributed to the deaths of 19 people in a forest fire in mountainous southwestern China. The official Xinhua News Agency said late Tuesday that thousands of firefighters were still battling the blaze near the city of Xichng in Sichuan province. Another three people were in stable condition after going missing early Monday with the 18 firefighters and their guide whose bodies were later found. Li Jun, Xichang's top official, was quoted as saying by Xinhua that the area had gone 20 consecutive days without rain, with temperatures of 31 degrees Celsius (88 Fahrenheit) on Monday and winds blowing at 20 meters (65 feet) per second. ""All the factors contributed to the rapid development of the fire,"" the report said. Along with fighting the flames and evacuating residents, reinforcements have also been deployed to protect key industrial infrastructure including a liquefied petrol (+875 chars)",806,Washington Times Inside Politics,,"Dryness, sudden winds factors in deadly China forest fire Dryness, sudden winds factors in deadly China forest fire BEIJING (AP) - Chinese officials say dry conditions, high temperatures and a sudden change in wind direction all contributed to the deaths of 19 people in a forest fire in mountainous southwestern China. The official Xinhua News Agency said late Tuesday that thousands of firefighters were still battling the blaze near the city of Xichng in Sichuan province. Another three people were in stable condition after going missing early Monday with the 18 firefighters and their guide whose bodies were later found. Li Jun, Xichang's top official, was quoted as saying by Xinhua that the area had gone 20 consecutive days without rain, with temperatures of 31 degrees Celsius (88 Fahrenheit) on Monday and winds blowing at 20 meters (65 feet) per second. ""All the factors contributed to the rapid development of the fire,"" the report said. Along with fighting the flames and evacuating residents, reinforcements have also been deployed to protect key industrial infrastructure including a liquefied petrol (+875 chars)"
195201547,Stranded New England sea turtles released to wild in Georgia,https://martymedia.peakm.com/docs/806/195201547/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/stranded-new-england-sea-turtles-released-to-wild-,2020-04-01T05:10:10+00:00,"[{'offset': 70, 'civicfeed_id': 'Massachusetts', 'type': 'location', 'term': 'Massachusetts'}, {'offset': 848, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","QUINCY, Mass. (AP) - The New England Aquarium has released 17 sea turtles that were stranded on Cape Cod back into the wild in Georgia. The aquarium said Tuesday the animals spent four to five months at its Animal Care Center in Quincy prior to release. Volunteer pilots with a group called Turtles Fly Too flew the animals out of the Marshfield Airport on Saturday, the aquarium said. The turtles needed to be treated for life-threatening conditions resulting from hypothermia and inability to feed, the aquarium said. The Georgia Sea Turtle Center on Jekyll Island cleared them for release after a brief exam by its head veterinarian and staff, it said. Turtle strandings happen in New England when waters quickly turn cold in the fall. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. ",806,Washington Times Inside Politics,,"Stranded New England sea turtles released to wild in Georgia Stranded New England sea turtles released to wild in Georgia QUINCY, Mass. (AP) - The New England Aquarium has released 17 sea turtles that were stranded on Cape Cod back into the wild in Georgia. The aquarium said Tuesday the animals spent four to five months at its Animal Care Center in Quincy prior to release. Volunteer pilots with a group called Turtles Fly Too flew the animals out of the Marshfield Airport on Saturday, the aquarium said. The turtles needed to be treated for life-threatening conditions resulting from hypothermia and inability to feed, the aquarium said. The Georgia Sea Turtle Center on Jekyll Island cleared them for release after a brief exam by its head veterinarian and staff, it said. Turtle strandings happen in New England when waters quickly turn cold in the fall. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. "
195203626,California cities want transparency rules waived in pandemic,https://martymedia.peakm.com/docs/806/195203626/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/california-cities-want-transparency-rules-waived-i,2020-04-01T05:03:20+00:00,"[{'offset': 205, 'civicfeed_id': 'Gavin_Newsom', 'type': 'person', 'term': 'Gavin Newsom'}, {'offset': 772, 'civicfeed_id': 'California_Public_Records_Act', 'type': 'law', 'term': 'California Public Records Act'}, {'offset': 1393, 'civicfeed_id': 'COVID-19', 'type': 'product', 'term': 'COVID-19'}, {'offset': 2255, 'civicfeed_id': 'Legislature', 'type': 'organization', 'term': 'Legislature'}, {'offset': 2734, 'civicfeed_id': 'Associated_Press', 'type': 'organization', 'term': 'Associated Press'}, {'offset': 2834, 'civicfeed_id': 'United_States', 'type': 'location', 'term': 'United States'}, {'offset': 3134, 'civicfeed_id': 'Freedom_of_information_laws_by_country', 'type': 'person', 'term': 'Freedom of information laws by country'}, {'offset': 3730, 'civicfeed_id': 'The_Press_Democrat', 'type': 'organization', 'term': 'The Press Democrat'}, {'offset': 1305, 'civicfeed_id': 'California_Fair_Political_Practices_Commission', 'type': 'organization', 'term': 'California Fair Political Practices Commission'}, {'offset': 1576, 'civicfeed_id': 'California_Environmental_Quality_Act', 'type': 'organization', 'term': 'California Environmental Quality Act'}, {'offset': 1889, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","SAN FRANCISCO (AP) - Citing the unprecedented challenges created by the coronavirus pandemic, city officials across California are asking Gov. Gavin Newsom to suspend or delay numerous state laws, saying they can't comply with everything from environmental regulations to public records laws that give people a window into how the government is spending public money. Noting that ""city resources and personnel are stretched thin"" responding to the pandemic, the executive director of the League of California Cities asked Newsom last week to ""take immediate action to pause certain statutory requirements."" The league that represents nearly 500 cities is seeking to delay the state's constitutionally mandated California Public Records Act, which requires transparency in government decision-making and spending. The law requires public agencies to respond to requests for information within 10 days, though many routinely drag their feet with legally allowed extensions. Spokeswoman Kayla Woods said (+5354 chars)",806,Washington Times Inside Politics,,"California cities want transparency rules waived in pandemic California cities want transparency rules waived in pandemic SAN FRANCISCO (AP) - Citing the unprecedented challenges created by the coronavirus pandemic, city officials across California are asking Gov. Gavin Newsom to suspend or delay numerous state laws, saying they can't comply with everything from environmental regulations to public records laws that give people a window into how the government is spending public money. Noting that ""city resources and personnel are stretched thin"" responding to the pandemic, the executive director of the League of California Cities asked Newsom last week to ""take immediate action to pause certain statutory requirements."" The league that represents nearly 500 cities is seeking to delay the state's constitutionally mandated California Public Records Act, which requires transparency in government decision-making and spending. The law requires public agencies to respond to requests for information within 10 days, though many routinely drag their feet with legally allowed extensions. Spokeswoman Kayla Woods said (+5354 chars)"
195202994,More than 50 infected with virus at California nursing home,https://martymedia.peakm.com/docs/806/195202994/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/more-than-50-infected-with-virus-at-california-nur,2020-04-01T05:02:22+00:00,"[{'offset': 343, 'civicfeed_id': 'Yucaipa,_California', 'type': 'location', 'term': 'Yucaipa, California'}, {'offset': 788, 'civicfeed_id': 'Gavin_Newsom', 'type': 'person', 'term': 'Gavin Newsom'}, {'offset': 1914, 'civicfeed_id': 'Johns_Hopkins_University', 'type': 'organization', 'term': 'Johns Hopkins University'}, {'offset': 2897, 'civicfeed_id': 'Tony_Thurmond', 'type': 'person', 'term': 'Tony Thurmond'}, {'offset': 641, 'civicfeed_id': 'United_States', 'type': 'location', 'term': 'United States'}, {'offset': 700, 'civicfeed_id': 'Yucaipa,_California', 'type': 'organization', 'term': 'Yucaipa, California'}, {'offset': 996, 'civicfeed_id': 'Deborah_L._Birx', 'type': 'person', 'term': 'Deborah L. Birx'}, {'offset': 1025, 'civicfeed_id': 'White_House', 'type': 'organization', 'term': 'White House'}, {'offset': 1287, 'civicfeed_id': 'Birx', 'type': 'person', 'term': 'Birx'}, {'offset': 1578, 'civicfeed_id': 'Associated_Press', 'type': 'organization', 'term': 'Associated Press'}, {'offset': 1687, 'civicfeed_id': 'Christopher_Weber', 'type': 'person', 'term': 'Christopher Weber'}, {'offset': 1794, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","LOS ANGELES (AP) - A Southern California nursing home has been hit hard by the coronavirus, with more than 50 residents infected - a troubling development amid cautious optimism that cases in the state may peak more slowly than expected. Cedar Mountain Post Acute Rehabilitation in Yucaipa has been told to assume that all of its patients have the COVID-19 virus, San Bernardino County Department of Public Health Director Trudy Raymundo said. As of Tuesday, 51 residents and six staff members had tested positive. Two patients have died, including an 82-year-old woman who had existing health problems. The nursing home east of Los Angeles isn't accepting new residents and the facility has been closed to visitors under Gov. Gavin Newsom's two-week-old stay-at-home order, Raymundo said. The announcement came as Newsom said extraordinary efforts to keep people home have bought the time needed to prepare for an expected peak surge of coronavirus cases in coming weeks. Newsom said the slower-than (+5260 chars)",806,Washington Times Inside Politics,,"More than 50 infected with virus at California nursing home More than 50 infected with virus at California nursing home LOS ANGELES (AP) - A Southern California nursing home has been hit hard by the coronavirus, with more than 50 residents infected - a troubling development amid cautious optimism that cases in the state may peak more slowly than expected. Cedar Mountain Post Acute Rehabilitation in Yucaipa has been told to assume that all of its patients have the COVID-19 virus, San Bernardino County Department of Public Health Director Trudy Raymundo said. As of Tuesday, 51 residents and six staff members had tested positive. Two patients have died, including an 82-year-old woman who had existing health problems. The nursing home east of Los Angeles isn't accepting new residents and the facility has been closed to visitors under Gov. Gavin Newsom's two-week-old stay-at-home order, Raymundo said. The announcement came as Newsom said extraordinary efforts to keep people home have bought the time needed to prepare for an expected peak surge of coronavirus cases in coming weeks. Newsom said the slower-than (+5260 chars)"
195202533,Census Day arrives with US almost paralyzed by coronavirus,https://martymedia.peakm.com/docs/806/195202533/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/census-day-arrives-with-us-almost-paralyzed-by-cor,2020-04-01T05:01:23+00:00,"[{'offset': 69, 'civicfeed_id': 'Florida', 'type': 'location', 'term': 'Florida'}, {'offset': 2440, 'civicfeed_id': 'Mexican_American_Legal_Defense_and_Educational_Fund', 'type': 'organization', 'term': 'Mexican American Legal Defense and Educational Fund'}, {'offset': 2812, 'civicfeed_id': 'Pew_Research_Center', 'type': 'organization', 'term': 'Pew Research Center'}, {'offset': 3896, 'civicfeed_id': 'Urban_Institute', 'type': 'organization', 'term': 'Urban Institute'}, {'offset': 277, 'civicfeed_id': 'Urban_Institute', 'type': 'organization', 'term': 'Urban Institute'}, {'offset': 798, 'civicfeed_id': 'Urban_Institute', 'type': 'organization', 'term': 'Urban Institute'}, {'offset': 868, 'civicfeed_id': 'Twitter', 'type': 'location', 'term': 'Twitter'}, {'offset': 963, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","ORLANDO, Fla. (AP) - Census Day - the date used to reference where a person lives for the once-a-decade count - arrived Wednesday with a nation almost paralyzed by the spread of the novel coronavirus. But census officials vowed the job would be completed by its year-end deadline. The virus's spread has forced the U.S. Census Bureau to suspend field operations for a month, from mid-March to mid-April, when the hiring process would be ramping up for up to 500,000 temporary census takers. The bureau also has delayed the start of counts for the homeless and people living in group quarters like college dorms and nursing homes, and has pushed back the deadline for wrapping up the head count from the end of July to mid-August. The Census Bureau is required by federal statute to send the president the counts that will be used to carve up congressional districts - a process known as apportionment - and draw state legislative districts by Dec. 31. Some groups are suggesting that the deadline be  (+4430 chars)",806,Washington Times Inside Politics,,"Census Day arrives with US almost paralyzed by coronavirus Census Day arrives with US almost paralyzed by coronavirus ORLANDO, Fla. (AP) - Census Day - the date used to reference where a person lives for the once-a-decade count - arrived Wednesday with a nation almost paralyzed by the spread of the novel coronavirus. But census officials vowed the job would be completed by its year-end deadline. The virus's spread has forced the U.S. Census Bureau to suspend field operations for a month, from mid-March to mid-April, when the hiring process would be ramping up for up to 500,000 temporary census takers. The bureau also has delayed the start of counts for the homeless and people living in group quarters like college dorms and nursing homes, and has pushed back the deadline for wrapping up the head count from the end of July to mid-August. The Census Bureau is required by federal statute to send the president the counts that will be used to carve up congressional districts - a process known as apportionment - and draw state legislative districts by Dec. 31. Some groups are suggesting that the deadline be  (+4430 chars)"
195201949,AP PHOTOS: Birds claim Peru beach emptied by virus outbreak,https://martymedia.peakm.com/docs/806/195201949/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/ap-photos-birds-claim-peru-beach-emptied-by-virus-,2020-04-01T05:00:21+00:00,"[{'offset': 324, 'civicfeed_id': 'Martín_Vizcarra', 'type': 'person', 'term': 'Martín Vizcarra'}, {'offset': 1393, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","LIMA, Peru (AP) - Agua Dulce beach is usually a sea of humanity, packed with as many as 40,000 people a day at the height of Peru's Southern Hemisphere summer, which runs from December to March. The new coronavirus pandemic has changed all that. Peru's President Martín Vizcarra declared a state of emergency as deaths began to mount and ordered people to stay home, largely emptying the beach of people. The half-mile-long (kilometer-long) strip of grayish-brown sand 12 miles (20 kilometers) south of central Lima is normally a haven for the working classes, a place where visitors from the Andean highlands first dip a toe in the sea. But in recent days, an army of seabirds has claimed the sandy territory abandoned by people. Densely thronged pedestrian bridges are all but empty. Instead of chaotic human footprints, the beach is tattooed with the tracks of gulls and pelicans. Police officers who recently monitored the beach for unlicensed vendors catering to the crowds now walk along the em (+859 chars)",806,Washington Times Inside Politics,,"AP PHOTOS: Birds claim Peru beach emptied by virus outbreak AP PHOTOS: Birds claim Peru beach emptied by virus outbreak LIMA, Peru (AP) - Agua Dulce beach is usually a sea of humanity, packed with as many as 40,000 people a day at the height of Peru's Southern Hemisphere summer, which runs from December to March. The new coronavirus pandemic has changed all that. Peru's President Martín Vizcarra declared a state of emergency as deaths began to mount and ordered people to stay home, largely emptying the beach of people. The half-mile-long (kilometer-long) strip of grayish-brown sand 12 miles (20 kilometers) south of central Lima is normally a haven for the working classes, a place where visitors from the Andean highlands first dip a toe in the sea. But in recent days, an army of seabirds has claimed the sandy territory abandoned by people. Densely thronged pedestrian bridges are all but empty. Instead of chaotic human footprints, the beach is tattooed with the tracks of gulls and pelicans. Police officers who recently monitored the beach for unlicensed vendors catering to the crowds now walk along the em (+859 chars)"
195202980,UN General Assembly to decide on rival COVID-19 resolutions,https://martymedia.peakm.com/docs/806/195202980/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/un-general-assembly-to-decide-on-rival-covid-19-re,2020-04-01T04:57:40+00:00,"[{'offset': 1, 'civicfeed_id': 'United_Nations_General_Assembly', 'type': 'organization', 'term': 'United Nations General Assembly'}, {'offset': 666, 'civicfeed_id': 'World_Health_Organization', 'type': 'organization', 'term': 'World Health Organization'}, {'offset': 747, 'civicfeed_id': 'Central_African_Republic', 'type': 'location', 'term': 'Central African Republic'}, {'offset': 779, 'civicfeed_id': 'Nicaragua', 'type': 'location', 'term': 'Nicaragua'}, {'offset': 997, 'civicfeed_id': 'United_Nations_Security_Council', 'type': 'organization', 'term': 'United Nations Security Council'}, {'offset': 1056, 'civicfeed_id': 'Tijjani_Muhammad-Bande', 'type': 'person', 'term': 'Tijjani Muhammad-Bande'}, {'offset': 1461, 'civicfeed_id': 'COVID-19', 'type': 'product', 'term': 'COVID-19'}, {'offset': 1927, 'civicfeed_id': 'Indonesia', 'type': 'location', 'term': 'Indonesia'}, {'offset': 2729, 'civicfeed_id': 'United_Nations', 'type': 'organization', 'term': 'United Nations'}, {'offset': 2745, 'civicfeed_id': 'Mona_Juul', 'type': 'person', 'term': 'Mona Juul'}, {'offset': 2873, 'civicfeed_id': 'United_Nations_General_Assembly', 'type': 'organization', 'term': 'United Nations General Assembly'}, {'offset': 3145, 'civicfeed_id': 'United_Nations', 'type': 'organization', 'term': 'United Nations'}, {'offset': 63, 'civicfeed_id': 'COVID-19', 'type': 'product', 'term': 'COVID-19'}, {'offset': 568, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","UNITED NTIONS (AP) - How should the U.N. General Assembly and its 193 member states respond to the coronavirus pandemic? Members have been sent two rival resolutions for consideration - and under new voting rules instituted because the global body isn't holding meetings, if a single county objects a resolution is defeated. One resolution, which has more than 135 co-sponsors, calls for ""intensified international cooperation to contain, mitigate and defeat the pandemic, including by exchanging information, scientific knowledge and best practices and by applying the relevant guidelines recommended by the World Health Organization."" The other, sponsored by Russia with support from Central African Republic, Cuba, Nicaragua and Venezuela, also recognizes the leading role of WHO in combating the pandemic, but it calls for abandoning trade wars and implementing protectionist measures, and not applying unilateral sanctions without U.N. Security Council approval. General Assembly President Tijja (+4034 chars)",806,Washington Times Inside Politics,,"UN General Assembly to decide on rival COVID-19 resolutions UN General Assembly to decide on rival COVID-19 resolutions UNITED NTIONS (AP) - How should the U.N. General Assembly and its 193 member states respond to the coronavirus pandemic? Members have been sent two rival resolutions for consideration - and under new voting rules instituted because the global body isn't holding meetings, if a single county objects a resolution is defeated. One resolution, which has more than 135 co-sponsors, calls for ""intensified international cooperation to contain, mitigate and defeat the pandemic, including by exchanging information, scientific knowledge and best practices and by applying the relevant guidelines recommended by the World Health Organization."" The other, sponsored by Russia with support from Central African Republic, Cuba, Nicaragua and Venezuela, also recognizes the leading role of WHO in combating the pandemic, but it calls for abandoning trade wars and implementing protectionist measures, and not applying unilateral sanctions without U.N. Security Council approval. General Assembly President Tijja (+4034 chars)"
195203569,Trump says 'life and death' at stake in following guidelines,https://martymedia.peakm.com/docs/806/195203569/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/trump-says-life-and-death-at-stake-in-following-gu,2020-04-01T04:22:24+00:00,"[{'offset': 170, 'civicfeed_id': 'White_House', 'type': 'organization', 'term': 'White House'}, {'offset': 244, 'civicfeed_id': 'United_States', 'type': 'location', 'term': 'United States'}, {'offset': 557, 'civicfeed_id': 'Deborah_L._Birx', 'type': 'person', 'term': 'Deborah L. Birx'}, {'offset': 748, 'civicfeed_id': 'Anthony_S._Fauci', 'type': 'person', 'term': 'Anthony S. Fauci'}, {'offset': 1638, 'civicfeed_id': 'World_War_I', 'type': 'event', 'term': 'World War I'}, {'offset': 1847, 'civicfeed_id': 'Birx', 'type': 'person', 'term': 'Birx'}, {'offset': 328, 'civicfeed_id': 'Andrew_Cuomo', 'type': 'person', 'term': 'Andrew Cuomo'}, {'offset': 1449, 'civicfeed_id': 'Ron_DeSantis', 'type': 'person', 'term': 'Ron DeSantis'}, {'offset': 1569, 'civicfeed_id': 'COVID-19', 'type': 'product', 'term': 'COVID-19'}, {'offset': 1958, 'civicfeed_id': 'White_House', 'type': 'organization', 'term': 'White House'}, {'offset': 2596, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","WASHINGTON (AP) - President Donald Trump warned Americans to brace for a ""hell of a bad two weeks"" ahead as the White House projected there could be 100,000 to 240,000 deaths in the U.S. from the coronavirus pandemic even if current social distancing guidelines are maintained.Public health officials stressed Wednesday that the number could be less if people across the country bear down on keeping their distance from one another.""We really believe we can do a lot better than that,"" said Dr. Deborah Birx, the coordinator of the White House coronavirus task force. That would require all Americans to take seriously their role in preventing the spread of disease, she said.Added Dr. Anthony Fauci, the government's top infectious disease expert, ""This is a number that we need to anticipate, but we don't necessarily have to accept it as being inevitable.""Trump called it ""a matter of life and death"" for Americans to heed his administration's guidelines and predicted the country would soon see a (+6061 chars)",806,Washington Times Inside Politics,,"Trump says 'life and death' at stake in following guidelines Trump says 'life and death' at stake in following guidelines WASHINGTON (AP) - President Donald Trump warned Americans to brace for a ""hell of a bad two weeks"" ahead as the White House projected there could be 100,000 to 240,000 deaths in the U.S. from the coronavirus pandemic even if current social distancing guidelines are maintained.Public health officials stressed Wednesday that the number could be less if people across the country bear down on keeping their distance from one another.""We really believe we can do a lot better than that,"" said Dr. Deborah Birx, the coordinator of the White House coronavirus task force. That would require all Americans to take seriously their role in preventing the spread of disease, she said.Added Dr. Anthony Fauci, the government's top infectious disease expert, ""This is a number that we need to anticipate, but we don't necessarily have to accept it as being inevitable.""Trump called it ""a matter of life and death"" for Americans to heed his administration's guidelines and predicted the country would soon see a (+6061 chars)"
195203080,Police: Santa Fe man intentionally coughed on customers,https://martymedia.peakm.com/docs/806/195203080/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/police-santa-fe-man-intentionally-coughed-on-custo,2020-04-01T04:12:15+00:00,"[{'offset': 193, 'civicfeed_id': 'The_Santa_Fe_New_Mexican', 'type': 'organization', 'term': 'The Santa Fe New Mexican'}, {'offset': 316, 'civicfeed_id': 'Big_Lots', 'type': 'organization', 'term': 'Big Lots'}, {'offset': 642, 'civicfeed_id': 'COVID-19', 'type': 'product', 'term': 'COVID-19'}, {'offset': 817, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","SANTA FE, N.M. (AP) - A Santa Fe man is facing charges after police say he entered a store and intentionally coughed on several people. The Santa Fe New Mexican reports Edward Babcock was arrested last week following reports he was coughing on customers at a Big Lots store in Santa Fe. According to a criminal complaint, the 4O-year-old Babcock coughed on a woman and her 10-year-old daughter after telling the woman, ""It's on, it's on."" A witness told police Babcock was getting close to others and coughing on them, too. Police say the victims all felt Babcock was exposing them to COVID-19. Babcock was arrested and released. He was charged with two counts of assault. It was not known if he had an attorney. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. ",806,Washington Times Inside Politics,,"Police: Santa Fe man intentionally coughed on customers Police: Santa Fe man intentionally coughed on customers SANTA FE, N.M. (AP) - A Santa Fe man is facing charges after police say he entered a store and intentionally coughed on several people. The Santa Fe New Mexican reports Edward Babcock was arrested last week following reports he was coughing on customers at a Big Lots store in Santa Fe. According to a criminal complaint, the 4O-year-old Babcock coughed on a woman and her 10-year-old daughter after telling the woman, ""It's on, it's on."" A witness told police Babcock was getting close to others and coughing on them, too. Police say the victims all felt Babcock was exposing them to COVID-19. Babcock was arrested and released. He was charged with two counts of assault. It was not known if he had an attorney. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. "
195202695,Liberal groups start effort to target 'corporate' Democrats,https://martymedia.peakm.com/docs/806/195202695/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/liberal-groups-start-effort-to-target-corporate-de,2020-04-01T04:10:34+00:00,"[{'offset': 162, 'civicfeed_id': 'New_Mexico_Senate', 'type': 'location', 'term': 'New Mexico Senate'}, {'offset': 347, 'civicfeed_id': 'Senate', 'type': 'organization', 'term': 'Senate'}, {'offset': 679, 'civicfeed_id': 'John_Arthur_Smith', 'type': 'person', 'term': 'John Arthur Smith'}, {'offset': 736, 'civicfeed_id': 'George_Muñoz', 'type': 'person', 'term': 'George Muñoz'}, {'offset': 764, 'civicfeed_id': 'Gabriel_Ramos', 'type': 'person', 'term': 'Gabriel Ramos'}, {'offset': 995, 'civicfeed_id': 'Albuquerque_Journal', 'type': 'organization', 'term': 'Albuquerque Journal'}, {'offset': 1292, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","SANTA FE, N.M. (AP) - A coalition of liberal groups has begun a campaign to target critical moderate New Mexico Senate Democrats who have blocked some liberal proposals. The coalition calling itself the No Corporate Democrats community coalition said Monday it will work to unseat five Senate Democrats they say oppose more spending on early childhood education. The senators have stopped proposals aimed at dipping into the state's largest permanent fund to pay for the expansion of early childhood programs. The Democratic senators targeted in the campaign are Senate President Pro Tem Mary Kay Papen of Las Cruces, John Arthur Smith of Deming, Clemente Sanchez of Grants, George Muñoz of Gallup, and Gabriel Ramos of Silver City. The five Democrats also voted against an unsuccessful abortion rights measure in 2019. The bill would have repealed a 1969 anti-abortion law. Muñoz, vice chairman of the Senate Finance Committee, told the Albuquerque Journal that he cares about the people in his west (+758 chars)",806,Washington Times Inside Politics,,"Liberal groups start effort to target 'corporate' Democrats Liberal groups start effort to target 'corporate' Democrats SANTA FE, N.M. (AP) - A coalition of liberal groups has begun a campaign to target critical moderate New Mexico Senate Democrats who have blocked some liberal proposals. The coalition calling itself the No Corporate Democrats community coalition said Monday it will work to unseat five Senate Democrats they say oppose more spending on early childhood education. The senators have stopped proposals aimed at dipping into the state's largest permanent fund to pay for the expansion of early childhood programs. The Democratic senators targeted in the campaign are Senate President Pro Tem Mary Kay Papen of Las Cruces, John Arthur Smith of Deming, Clemente Sanchez of Grants, George Muñoz of Gallup, and Gabriel Ramos of Silver City. The five Democrats also voted against an unsuccessful abortion rights measure in 2019. The bill would have repealed a 1969 anti-abortion law. Muñoz, vice chairman of the Senate Finance Committee, told the Albuquerque Journal that he cares about the people in his west (+758 chars)"
195203463,Southeastern New Mexico Airport expansion continues,https://martymedia.peakm.com/docs/806/195203463/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/southeastern-new-mexico-airport-expansion-continue,2020-04-01T04:08:05+00:00,"[{'offset': 918, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","HOBBS, N.M. (AP) - A southeastern airport in the heart of New Mexico's oil region is continuing its expansion despite the ongoing COVID-19 pandemic and drop in gas prices.The Hobbs News-Sun reports officials say the expansion of Lea Regional Airport is on course and the completion of the airport terminal expansion Phase 1 should finish by the end of April.Designed to add about 9,000 square feet (836.1 square meters) to the current 4,400-square-foot (408.7-square-meter) terminal, Phase 1 will triple the amount of space available for passengers.Phase 2, the reconstruction of the existing terminal, will start only after Phase 1 is completed.Phase 3 will double the phase 1 gate seating area.Oilfield workers traveling by air to Hobbs are exempted from New Mexico Gov. Michelle Lujan Grisham's recent requirement to self-quarantine for 14 days.Copyright © 2020 The Washington Times, LLC. ",806,Washington Times Inside Politics,,"Southeastern New Mexico Airport expansion continues Southeastern New Mexico Airport expansion continues HOBBS, N.M. (AP) - A southeastern airport in the heart of New Mexico's oil region is continuing its expansion despite the ongoing COVID-19 pandemic and drop in gas prices.The Hobbs News-Sun reports officials say the expansion of Lea Regional Airport is on course and the completion of the airport terminal expansion Phase 1 should finish by the end of April.Designed to add about 9,000 square feet (836.1 square meters) to the current 4,400-square-foot (408.7-square-meter) terminal, Phase 1 will triple the amount of space available for passengers.Phase 2, the reconstruction of the existing terminal, will start only after Phase 1 is completed.Phase 3 will double the phase 1 gate seating area.Oilfield workers traveling by air to Hobbs are exempted from New Mexico Gov. Michelle Lujan Grisham's recent requirement to self-quarantine for 14 days.Copyright © 2020 The Washington Times, LLC. "
195204036,Four women killed in New York City apartment fire,https://martymedia.peakm.com/docs/806/195204036/thumb.jpg,https://www.washingtontimes.com/news/2020/apr/1/four-women-killed-in-new-york-city-apartment-fire,2020-04-01T04:03:40+00:00,"[{'offset': 571, 'civicfeed_id': 'The_Washington_Times', 'type': 'organization', 'term': 'The Washington Times'}]","NEW YORK (AP) - Four women were killed in a New York City apartment fire Tuesday night, the authorities said. The police department said officers and firefighters responded around 7:25 p.m. to the fire in an apartment on the sixth floor of a building on the Grand Concourse in the Bronx. Police say the victims were in neighboring apartments. They were pronounced dead at nearby Bronx Lebanon Medical Center. The city's fire marshal is investigating the cause of the fire. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. ",806,Washington Times Inside Politics,,"Four women killed in New York City apartment fire Four women killed in New York City apartment fire NEW YORK (AP) - Four women were killed in a New York City apartment fire Tuesday night, the authorities said. The police department said officers and firefighters responded around 7:25 p.m. to the fire in an apartment on the sixth floor of a building on the Grand Concourse in the Bronx. Police say the victims were in neighboring apartments. They were pronounced dead at nearby Bronx Lebanon Medical Center. The city's fire marshal is investigating the cause of the fire. Sign up for Daily Newsletters Copyright © 2020 The Washington Times, LLC. "
